track_id,audio_path,status,reason
150288,data\fma_small\fma_small\150\150288.mp3,ok,
120183,data\fma_small\fma_small\120\120183.mp3,ok,
10983,data\fma_small\fma_small\010\010983.mp3,ok,
93942,data\fma_small\fma_small\093\093942.mp3,ok,
43768,data\fma_small\fma_small\043\043768.mp3,ok,
59454,data\fma_small\fma_small\059\059454.mp3,ok,
149101,data\fma_small\fma_small\149\149101.mp3,ok,
45513,data\fma_small\fma_small\045\045513.mp3,ok,
121976,data\fma_small\fma_small\121\121976.mp3,ok,
142358,data\fma_small\fma_small\142\142358.mp3,ok,
19441,data\fma_small\fma_small\019\019441.mp3,ok,
47202,data\fma_small\fma_small\047\047202.mp3,ok,
138040,data\fma_small\fma_small\138\138040.mp3,ok,
62452,data\fma_small\fma_small\062\062452.mp3,ok,
126607,data\fma_small\fma_small\126\126607.mp3,ok,
129924,data\fma_small\fma_small\129\129924.mp3,ok,
88960,data\fma_small\fma_small\088\088960.mp3,ok,
118502,data\fma_small\fma_small\118\118502.mp3,ok,
25795,data\fma_small\fma_small\025\025795.mp3,ok,
26681,data\fma_small\fma_small\026\026681.mp3,ok,
115948,data\fma_small\fma_small\115\115948.mp3,ok,
85692,data\fma_small\fma_small\085\085692.mp3,ok,
107189,data\fma_small\fma_small\107\107189.mp3,ok,
64627,data\fma_small\fma_small\064\064627.mp3,ok,
94093,data\fma_small\fma_small\094\094093.mp3,ok,
72570,data\fma_small\fma_small\072\072570.mp3,ok,
113696,data\fma_small\fma_small\113\113696.mp3,ok,
120178,data\fma_small\fma_small\120\120178.mp3,ok,
139112,data\fma_small\fma_small\139\139112.mp3,ok,
3766,data\fma_small\fma_small\003\003766.mp3,ok,
36799,data\fma_small\fma_small\036\036799.mp3,ok,
36302,data\fma_small\fma_small\036\036302.mp3,ok,
993,data\fma_small\fma_small\000\000993.mp3,ok,
36614,data\fma_small\fma_small\036\036614.mp3,ok,
84154,data\fma_small\fma_small\084\084154.mp3,ok,
60472,data\fma_small\fma_small\060\060472.mp3,ok,
80774,data\fma_small\fma_small\080\080774.mp3,ok,
96944,data\fma_small\fma_small\096\096944.mp3,ok,
127878,data\fma_small\fma_small\127\127878.mp3,ok,
36526,data\fma_small\fma_small\036\036526.mp3,ok,
140620,data\fma_small\fma_small\140\140620.mp3,ok,
126223,data\fma_small\fma_small\126\126223.mp3,ok,
11784,data\fma_small\fma_small\011\011784.mp3,ok,
83790,data\fma_small\fma_small\083\083790.mp3,ok,
57178,data\fma_small\fma_small\057\057178.mp3,ok,
69830,data\fma_small\fma_small\069\069830.mp3,ok,
7488,data\fma_small\fma_small\007\007488.mp3,ok,
17345,data\fma_small\fma_small\017\017345.mp3,ok,
15880,data\fma_small\fma_small\015\015880.mp3,ok,
128710,data\fma_small\fma_small\128\128710.mp3,ok,
124461,data\fma_small\fma_small\124\124461.mp3,ok,
28479,data\fma_small\fma_small\028\028479.mp3,ok,
69554,data\fma_small\fma_small\069\069554.mp3,ok,
1510,data\fma_small\fma_small\001\001510.mp3,ok,
120171,data\fma_small\fma_small\120\120171.mp3,ok,
127279,data\fma_small\fma_small\127\127279.mp3,ok,
63252,data\fma_small\fma_small\063\063252.mp3,ok,
67673,data\fma_small\fma_small\067\067673.mp3,ok,
127914,data\fma_small\fma_small\127\127914.mp3,ok,
89445,data\fma_small\fma_small\089\089445.mp3,ok,
24748,data\fma_small\fma_small\024\024748.mp3,ok,
130347,data\fma_small\fma_small\130\130347.mp3,ok,
108031,data\fma_small\fma_small\108\108031.mp3,ok,
112484,data\fma_small\fma_small\112\112484.mp3,ok,
58162,data\fma_small\fma_small\058\058162.mp3,ok,
54064,data\fma_small\fma_small\054\054064.mp3,ok,
11818,data\fma_small\fma_small\011\011818.mp3,ok,
62001,data\fma_small\fma_small\062\062001.mp3,ok,
154305,data\fma_small\fma_small\154\154305.mp3,ok,
43586,data\fma_small\fma_small\043\043586.mp3,ok,
62192,data\fma_small\fma_small\062\062192.mp3,ok,
121318,data\fma_small\fma_small\121\121318.mp3,ok,
112583,data\fma_small\fma_small\112\112583.mp3,ok,
60145,data\fma_small\fma_small\060\060145.mp3,ok,
79973,data\fma_small\fma_small\079\079973.mp3,ok,
47100,data\fma_small\fma_small\047\047100.mp3,ok,
60074,data\fma_small\fma_small\060\060074.mp3,ok,
113284,data\fma_small\fma_small\113\113284.mp3,ok,
55234,data\fma_small\fma_small\055\055234.mp3,ok,
99368,data\fma_small\fma_small\099\099368.mp3,ok,
150063,data\fma_small\fma_small\150\150063.mp3,ok,
12484,data\fma_small\fma_small\012\012484.mp3,ok,
108488,data\fma_small\fma_small\108\108488.mp3,ok,
121867,data\fma_small\fma_small\121\121867.mp3,ok,
127911,data\fma_small\fma_small\127\127911.mp3,ok,
74371,data\fma_small\fma_small\074\074371.mp3,ok,
106937,data\fma_small\fma_small\106\106937.mp3,ok,
11199,data\fma_small\fma_small\011\011199.mp3,ok,
95914,data\fma_small\fma_small\095\095914.mp3,ok,
38886,data\fma_small\fma_small\038\038886.mp3,ok,
126786,data\fma_small\fma_small\126\126786.mp3,ok,
36618,data\fma_small\fma_small\036\036618.mp3,ok,
48862,data\fma_small\fma_small\048\048862.mp3,ok,
43536,data\fma_small\fma_small\043\043536.mp3,ok,
137720,data\fma_small\fma_small\137\137720.mp3,ok,
43765,data\fma_small\fma_small\043\043765.mp3,ok,
71253,data\fma_small\fma_small\071\071253.mp3,ok,
18043,data\fma_small\fma_small\018\018043.mp3,ok,
33050,data\fma_small\fma_small\033\033050.mp3,ok,
10439,data\fma_small\fma_small\010\010439.mp3,ok,
60873,data\fma_small\fma_small\060\060873.mp3,ok,
109068,data\fma_small\fma_small\109\109068.mp3,ok,
140873,data\fma_small\fma_small\140\140873.mp3,ok,
144740,data\fma_small\fma_small\144\144740.mp3,ok,
108489,data\fma_small\fma_small\108\108489.mp3,ok,
134949,data\fma_small\fma_small\134\134949.mp3,ok,
78845,data\fma_small\fma_small\078\078845.mp3,ok,
135054,data\fma_small\fma_small\135\135054.mp3,ok,
118504,data\fma_small\fma_small\118\118504.mp3,ok,
6357,data\fma_small\fma_small\006\006357.mp3,ok,
47471,data\fma_small\fma_small\047\047471.mp3,ok,
39663,data\fma_small\fma_small\039\039663.mp3,ok,
5381,data\fma_small\fma_small\005\005381.mp3,ok,
7386,data\fma_small\fma_small\007\007386.mp3,ok,
27550,data\fma_small\fma_small\027\027550.mp3,ok,
19760,data\fma_small\fma_small\019\019760.mp3,ok,
134941,data\fma_small\fma_small\134\134941.mp3,ok,
59721,data\fma_small\fma_small\059\059721.mp3,ok,
35539,data\fma_small\fma_small\035\035539.mp3,ok,
38819,data\fma_small\fma_small\038\038819.mp3,ok,
126357,data\fma_small\fma_small\126\126357.mp3,ok,
55833,data\fma_small\fma_small\055\055833.mp3,ok,
704,data\fma_small\fma_small\000\000704.mp3,ok,
33486,data\fma_small\fma_small\033\033486.mp3,ok,
109445,data\fma_small\fma_small\109\109445.mp3,ok,
46611,data\fma_small\fma_small\046\046611.mp3,ok,
108866,data\fma_small\fma_small\108\108866.mp3,ok,
62448,data\fma_small\fma_small\062\062448.mp3,ok,
122355,data\fma_small\fma_small\122\122355.mp3,ok,
4232,data\fma_small\fma_small\004\004232.mp3,ok,
64995,data\fma_small\fma_small\064\064995.mp3,ok,
44805,data\fma_small\fma_small\044\044805.mp3,ok,
38890,data\fma_small\fma_small\038\038890.mp3,ok,
30316,data\fma_small\fma_small\030\030316.mp3,ok,
4682,data\fma_small\fma_small\004\004682.mp3,ok,
13540,data\fma_small\fma_small\013\013540.mp3,ok,
99375,data\fma_small\fma_small\099\099375.mp3,ok,
59685,data\fma_small\fma_small\059\059685.mp3,ok,
50543,data\fma_small\fma_small\050\050543.mp3,ok,
144544,data\fma_small\fma_small\144\144544.mp3,ok,
4835,data\fma_small\fma_small\004\004835.mp3,ok,
69188,data\fma_small\fma_small\069\069188.mp3,ok,
129885,data\fma_small\fma_small\129\129885.mp3,ok,
39660,data\fma_small\fma_small\039\039660.mp3,ok,
82629,data\fma_small\fma_small\082\082629.mp3,ok,
97690,data\fma_small\fma_small\097\097690.mp3,ok,
141567,data\fma_small\fma_small\141\141567.mp3,ok,
98624,data\fma_small\fma_small\098\098624.mp3,ok,
75782,data\fma_small\fma_small\075\075782.mp3,ok,
135224,data\fma_small\fma_small\135\135224.mp3,ok,
24426,data\fma_small\fma_small\024\024426.mp3,ok,
7381,data\fma_small\fma_small\007\007381.mp3,ok,
112781,data\fma_small\fma_small\112\112781.mp3,ok,
140043,data\fma_small\fma_small\140\140043.mp3,ok,
92872,data\fma_small\fma_small\092\092872.mp3,ok,
145706,data\fma_small\fma_small\145\145706.mp3,ok,
137212,data\fma_small\fma_small\137\137212.mp3,ok,
85595,data\fma_small\fma_small\085\085595.mp3,ok,
131953,data\fma_small\fma_small\131\131953.mp3,ok,
138015,data\fma_small\fma_small\138\138015.mp3,ok,
130368,data\fma_small\fma_small\130\130368.mp3,ok,
109468,data\fma_small\fma_small\109\109468.mp3,ok,
88848,data\fma_small\fma_small\088\088848.mp3,ok,
85817,data\fma_small\fma_small\085\085817.mp3,ok,
87490,data\fma_small\fma_small\087\087490.mp3,ok,
43026,data\fma_small\fma_small\043\043026.mp3,ok,
148235,data\fma_small\fma_small\148\148235.mp3,ok,
53937,data\fma_small\fma_small\053\053937.mp3,ok,
112526,data\fma_small\fma_small\112\112526.mp3,ok,
53589,data\fma_small\fma_small\053\053589.mp3,ok,
119097,data\fma_small\fma_small\119\119097.mp3,ok,
126224,data\fma_small\fma_small\126\126224.mp3,ok,
144547,data\fma_small\fma_small\144\144547.mp3,ok,
121869,data\fma_small\fma_small\121\121869.mp3,ok,
148429,data\fma_small\fma_small\148\148429.mp3,ok,
10458,data\fma_small\fma_small\010\010458.mp3,ok,
38967,data\fma_small\fma_small\038\038967.mp3,ok,
62528,data\fma_small\fma_small\062\062528.mp3,ok,
43599,data\fma_small\fma_small\043\043599.mp3,ok,
47510,data\fma_small\fma_small\047\047510.mp3,ok,
1720,data\fma_small\fma_small\001\001720.mp3,ok,
41605,data\fma_small\fma_small\041\041605.mp3,ok,
63255,data\fma_small\fma_small\063\063255.mp3,ok,
6440,data\fma_small\fma_small\006\006440.mp3,ok,
49062,data\fma_small\fma_small\049\049062.mp3,ok,
147022,data\fma_small\fma_small\147\147022.mp3,ok,
137719,data\fma_small\fma_small\137\137719.mp3,ok,
144180,data\fma_small\fma_small\144\144180.mp3,ok,
99440,data\fma_small\fma_small\099\099440.mp3,ok,
108774,data\fma_small\fma_small\108\108774.mp3,ok,
43899,data\fma_small\fma_small\043\043899.mp3,ok,
123974,data\fma_small\fma_small\123\123974.mp3,ok,
6331,data\fma_small\fma_small\006\006331.mp3,ok,
56015,data\fma_small\fma_small\056\056015.mp3,ok,
38362,data\fma_small\fma_small\038\038362.mp3,ok,
52389,data\fma_small\fma_small\052\052389.mp3,ok,
12353,data\fma_small\fma_small\012\012353.mp3,ok,
87430,data\fma_small\fma_small\087\087430.mp3,ok,
3264,data\fma_small\fma_small\003\003264.mp3,ok,
112066,data\fma_small\fma_small\112\112066.mp3,ok,
132779,data\fma_small\fma_small\132\132779.mp3,ok,
86116,data\fma_small\fma_small\086\086116.mp3,ok,
53587,data\fma_small\fma_small\053\053587.mp3,ok,
116874,data\fma_small\fma_small\116\116874.mp3,ok,
119118,data\fma_small\fma_small\119\119118.mp3,ok,
3720,data\fma_small\fma_small\003\003720.mp3,ok,
14391,data\fma_small\fma_small\014\014391.mp3,ok,
92538,data\fma_small\fma_small\092\092538.mp3,ok,
212,data\fma_small\fma_small\000\000212.mp3,ok,
110775,data\fma_small\fma_small\110\110775.mp3,ok,
131024,data\fma_small\fma_small\131\131024.mp3,ok,
28274,data\fma_small\fma_small\028\028274.mp3,ok,
47835,data\fma_small\fma_small\047\047835.mp3,ok,
6389,data\fma_small\fma_small\006\006389.mp3,ok,
34167,data\fma_small\fma_small\034\034167.mp3,ok,
117946,data\fma_small\fma_small\117\117946.mp3,ok,
78213,data\fma_small\fma_small\078\078213.mp3,ok,
23156,data\fma_small\fma_small\023\023156.mp3,ok,
113031,data\fma_small\fma_small\113\113031.mp3,ok,
75745,data\fma_small\fma_small\075\075745.mp3,ok,
88870,data\fma_small\fma_small\088\088870.mp3,ok,
54465,data\fma_small\fma_small\054\054465.mp3,ok,
61670,data\fma_small\fma_small\061\061670.mp3,ok,
68854,data\fma_small\fma_small\068\068854.mp3,ok,
75927,data\fma_small\fma_small\075\075927.mp3,ok,
133781,data\fma_small\fma_small\133\133781.mp3,ok,
666,data\fma_small\fma_small\000\000666.mp3,ok,
72782,data\fma_small\fma_small\072\072782.mp3,ok,
1073,data\fma_small\fma_small\001\001073.mp3,ok,
52129,data\fma_small\fma_small\052\052129.mp3,ok,
6679,data\fma_small\fma_small\006\006679.mp3,ok,
110259,data\fma_small\fma_small\110\110259.mp3,ok,
56694,data\fma_small\fma_small\056\056694.mp3,ok,
78516,data\fma_small\fma_small\078\078516.mp3,ok,
127726,data\fma_small\fma_small\127\127726.mp3,ok,
144809,data\fma_small\fma_small\144\144809.mp3,ok,
19442,data\fma_small\fma_small\019\019442.mp3,ok,
43023,data\fma_small\fma_small\043\043023.mp3,ok,
111392,data\fma_small\fma_small\111\111392.mp3,ok,
100958,data\fma_small\fma_small\100\100958.mp3,ok,
3721,data\fma_small\fma_small\003\003721.mp3,ok,
12351,data\fma_small\fma_small\012\012351.mp3,ok,
52118,data\fma_small\fma_small\052\052118.mp3,ok,
129051,data\fma_small\fma_small\129\129051.mp3,ok,
106566,data\fma_small\fma_small\106\106566.mp3,ok,
59659,data\fma_small\fma_small\059\059659.mp3,ok,
85427,data\fma_small\fma_small\085\085427.mp3,ok,
121415,data\fma_small\fma_small\121\121415.mp3,ok,
25668,data\fma_small\fma_small\025\025668.mp3,ok,
80776,data\fma_small\fma_small\080\080776.mp3,ok,
96718,data\fma_small\fma_small\096\096718.mp3,ok,
72928,data\fma_small\fma_small\072\072928.mp3,ok,
145703,data\fma_small\fma_small\145\145703.mp3,ok,
137567,data\fma_small\fma_small\137\137567.mp3,ok,
107577,data\fma_small\fma_small\107\107577.mp3,ok,
11803,data\fma_small\fma_small\011\011803.mp3,ok,
27547,data\fma_small\fma_small\027\027547.mp3,ok,
42029,data\fma_small\fma_small\042\042029.mp3,ok,
93944,data\fma_small\fma_small\093\093944.mp3,ok,
142361,data\fma_small\fma_small\142\142361.mp3,ok,
11862,data\fma_small\fma_small\011\011862.mp3,ok,
44793,data\fma_small\fma_small\044\044793.mp3,ok,
108505,data\fma_small\fma_small\108\108505.mp3,ok,
70423,data\fma_small\fma_small\070\070423.mp3,ok,
127916,data\fma_small\fma_small\127\127916.mp3,ok,
131773,data\fma_small\fma_small\131\131773.mp3,ok,
29350,data\fma_small\fma_small\029\029350.mp3,ok,
107950,data\fma_small\fma_small\107\107950.mp3,ok,
39359,data\fma_small\fma_small\039\039359.mp3,ok,
121985,data\fma_small\fma_small\121\121985.mp3,ok,
100802,data\fma_small\fma_small\100\100802.mp3,ok,
141902,data\fma_small\fma_small\141\141902.mp3,ok,
98578,data\fma_small\fma_small\098\098578.mp3,ok,
148612,data\fma_small\fma_small\148\148612.mp3,ok,
57164,data\fma_small\fma_small\057\057164.mp3,ok,
11333,data\fma_small\fma_small\011\011333.mp3,ok,
129925,data\fma_small\fma_small\129\129925.mp3,ok,
52501,data\fma_small\fma_small\052\052501.mp3,ok,
24370,data\fma_small\fma_small\024\024370.mp3,ok,
38326,data\fma_small\fma_small\038\038326.mp3,ok,
104779,data\fma_small\fma_small\104\104779.mp3,ok,
9511,data\fma_small\fma_small\009\009511.mp3,ok,
41709,data\fma_small\fma_small\041\041709.mp3,ok,
57820,data\fma_small\fma_small\057\057820.mp3,ok,
74942,data\fma_small\fma_small\074\074942.mp3,ok,
9555,data\fma_small\fma_small\009\009555.mp3,ok,
64864,data\fma_small\fma_small\064\064864.mp3,ok,
11788,data\fma_small\fma_small\011\011788.mp3,ok,
49845,data\fma_small\fma_small\049\049845.mp3,ok,
82778,data\fma_small\fma_small\082\082778.mp3,ok,
127299,data\fma_small\fma_small\127\127299.mp3,ok,
73519,data\fma_small\fma_small\073\073519.mp3,ok,
130084,data\fma_small\fma_small\130\130084.mp3,ok,
133638,data\fma_small\fma_small\133\133638.mp3,ok,
3905,data\fma_small\fma_small\003\003905.mp3,ok,
29351,data\fma_small\fma_small\029\029351.mp3,ok,
108957,data\fma_small\fma_small\108\108957.mp3,ok,
5268,data\fma_small\fma_small\005\005268.mp3,ok,
75784,data\fma_small\fma_small\075\075784.mp3,ok,
85956,data\fma_small\fma_small\085\085956.mp3,ok,
83789,data\fma_small\fma_small\083\083789.mp3,ok,
13378,data\fma_small\fma_small\013\013378.mp3,ok,
80755,data\fma_small\fma_small\080\080755.mp3,ok,
94449,data\fma_small\fma_small\094\094449.mp3,ok,
16747,data\fma_small\fma_small\016\016747.mp3,ok,
115125,data\fma_small\fma_small\115\115125.mp3,ok,
114412,data\fma_small\fma_small\114\114412.mp3,ok,
96699,data\fma_small\fma_small\096\096699.mp3,ok,
1702,data\fma_small\fma_small\001\001702.mp3,ok,
85486,data\fma_small\fma_small\085\085486.mp3,ok,
135221,data\fma_small\fma_small\135\135221.mp3,ok,
96698,data\fma_small\fma_small\096\096698.mp3,ok,
126427,data\fma_small\fma_small\126\126427.mp3,ok,
96692,data\fma_small\fma_small\096\096692.mp3,ok,
141181,data\fma_small\fma_small\141\141181.mp3,ok,
75386,data\fma_small\fma_small\075\075386.mp3,ok,
95912,data\fma_small\fma_small\095\095912.mp3,ok,
58543,data\fma_small\fma_small\058\058543.mp3,ok,
59725,data\fma_small\fma_small\059\059725.mp3,ok,
138320,data\fma_small\fma_small\138\138320.mp3,ok,
142538,data\fma_small\fma_small\142\142538.mp3,ok,
6330,data\fma_small\fma_small\006\006330.mp3,ok,
99439,data\fma_small\fma_small\099\099439.mp3,ok,
41820,data\fma_small\fma_small\041\041820.mp3,ok,
134389,data\fma_small\fma_small\134\134389.mp3,ok,
43019,data\fma_small\fma_small\043\043019.mp3,ok,
56518,data\fma_small\fma_small\056\056518.mp3,ok,
135372,data\fma_small\fma_small\135\135372.mp3,ok,
105920,data\fma_small\fma_small\105\105920.mp3,ok,
108319,data\fma_small\fma_small\108\108319.mp3,ok,
98229,data\fma_small\fma_small\098\098229.mp3,ok,
109349,data\fma_small\fma_small\109\109349.mp3,ok,
61821,data\fma_small\fma_small\061\061821.mp3,ok,
3906,data\fma_small\fma_small\003\003906.mp3,ok,
123968,data\fma_small\fma_small\123\123968.mp3,ok,
8259,data\fma_small\fma_small\008\008259.mp3,ok,
102112,data\fma_small\fma_small\102\102112.mp3,ok,
53807,data\fma_small\fma_small\053\053807.mp3,ok,
129880,data\fma_small\fma_small\129\129880.mp3,ok,
4102,data\fma_small\fma_small\004\004102.mp3,ok,
92129,data\fma_small\fma_small\092\092129.mp3,ok,
10,data\fma_small\fma_small\000\000010.mp3,ok,
104066,data\fma_small\fma_small\104\104066.mp3,ok,
126400,data\fma_small\fma_small\126\126400.mp3,ok,
136275,data\fma_small\fma_small\136\136275.mp3,ok,
74945,data\fma_small\fma_small\074\074945.mp3,ok,
18887,data\fma_small\fma_small\018\018887.mp3,ok,
4096,data\fma_small\fma_small\004\004096.mp3,ok,
98680,data\fma_small\fma_small\098\098680.mp3,ok,
43866,data\fma_small\fma_small\043\043866.mp3,ok,
131444,data\fma_small\fma_small\131\131444.mp3,ok,
108808,data\fma_small\fma_small\108\108808.mp3,ok,
14733,data\fma_small\fma_small\014\014733.mp3,ok,
54236,data\fma_small\fma_small\054\054236.mp3,ok,
59446,data\fma_small\fma_small\059\059446.mp3,ok,
54703,data\fma_small\fma_small\054\054703.mp3,ok,
96400,data\fma_small\fma_small\096\096400.mp3,ok,
73175,data\fma_small\fma_small\073\073175.mp3,ok,
27610,data\fma_small\fma_small\027\027610.mp3,ok,
127542,data\fma_small\fma_small\127\127542.mp3,ok,
92539,data\fma_small\fma_small\092\092539.mp3,ok,
29744,data\fma_small\fma_small\029\029744.mp3,ok,
104067,data\fma_small\fma_small\104\104067.mp3,ok,
6469,data\fma_small\fma_small\006\006469.mp3,ok,
73820,data\fma_small\fma_small\073\073820.mp3,ok,
62184,data\fma_small\fma_small\062\062184.mp3,ok,
6439,data\fma_small\fma_small\006\006439.mp3,ok,
9678,data\fma_small\fma_small\009\009678.mp3,ok,
127066,data\fma_small\fma_small\127\127066.mp3,ok,
25601,data\fma_small\fma_small\025\025601.mp3,ok,
119725,data\fma_small\fma_small\119\119725.mp3,ok,
141561,data\fma_small\fma_small\141\141561.mp3,ok,
40123,data\fma_small\fma_small\040\040123.mp3,ok,
113513,data\fma_small\fma_small\113\113513.mp3,ok,
52041,data\fma_small\fma_small\052\052041.mp3,ok,
57272,data\fma_small\fma_small\057\057272.mp3,ok,
63804,data\fma_small\fma_small\063\063804.mp3,ok,
130440,data\fma_small\fma_small\130\130440.mp3,ok,
127908,data\fma_small\fma_small\127\127908.mp3,ok,
56274,data\fma_small\fma_small\056\056274.mp3,ok,
55233,data\fma_small\fma_small\055\055233.mp3,ok,
132954,data\fma_small\fma_small\132\132954.mp3,ok,
38966,data\fma_small\fma_small\038\038966.mp3,ok,
5159,data\fma_small\fma_small\005\005159.mp3,ok,
54667,data\fma_small\fma_small\054\054667.mp3,ok,
134981,data\fma_small\fma_small\134\134981.mp3,ok,
75396,data\fma_small\fma_small\075\075396.mp3,ok,
121592,data\fma_small\fma_small\121\121592.mp3,ok,
142579,data\fma_small\fma_small\142\142579.mp3,ok,
86562,data\fma_small\fma_small\086\086562.mp3,ok,
135010,data\fma_small\fma_small\135\135010.mp3,ok,
48446,data\fma_small\fma_small\048\048446.mp3,ok,
133780,data\fma_small\fma_small\133\133780.mp3,ok,
87362,data\fma_small\fma_small\087\087362.mp3,ok,
134962,data\fma_small\fma_small\134\134962.mp3,ok,
13928,data\fma_small\fma_small\013\013928.mp3,ok,
50264,data\fma_small\fma_small\050\050264.mp3,ok,
112481,data\fma_small\fma_small\112\112481.mp3,ok,
99395,data\fma_small\fma_small\099\099395.mp3,ok,
36984,data\fma_small\fma_small\036\036984.mp3,ok,
118279,data\fma_small\fma_small\118\118279.mp3,ok,
105717,data\fma_small\fma_small\105\105717.mp3,ok,
1544,data\fma_small\fma_small\001\001544.mp3,ok,
38898,data\fma_small\fma_small\038\038898.mp3,ok,
132789,data\fma_small\fma_small\132\132789.mp3,ok,
4782,data\fma_small\fma_small\004\004782.mp3,ok,
98576,data\fma_small\fma_small\098\098576.mp3,ok,
109449,data\fma_small\fma_small\109\109449.mp3,ok,
15543,data\fma_small\fma_small\015\015543.mp3,ok,
68551,data\fma_small\fma_small\068\068551.mp3,ok,
182,data\fma_small\fma_small\000\000182.mp3,ok,
97373,data\fma_small\fma_small\097\097373.mp3,ok,
46238,data\fma_small\fma_small\046\046238.mp3,ok,
6407,data\fma_small\fma_small\006\006407.mp3,ok,
61013,data\fma_small\fma_small\061\061013.mp3,ok,
113698,data\fma_small\fma_small\113\113698.mp3,ok,
75378,data\fma_small\fma_small\075\075378.mp3,ok,
115922,data\fma_small\fma_small\115\115922.mp3,ok,
58474,data\fma_small\fma_small\058\058474.mp3,ok,
694,data\fma_small\fma_small\000\000694.mp3,ok,
63208,data\fma_small\fma_small\063\063208.mp3,ok,
50272,data\fma_small\fma_small\050\050272.mp3,ok,
134942,data\fma_small\fma_small\134\134942.mp3,ok,
40122,data\fma_small\fma_small\040\040122.mp3,ok,
140,data\fma_small\fma_small\000\000140.mp3,ok,
74389,data\fma_small\fma_small\074\074389.mp3,ok,
20424,data\fma_small\fma_small\020\020424.mp3,ok,
30058,data\fma_small\fma_small\030\030058.mp3,ok,
52500,data\fma_small\fma_small\052\052500.mp3,ok,
145748,data\fma_small\fma_small\145\145748.mp3,ok,
117991,data\fma_small\fma_small\117\117991.mp3,ok,
64408,data\fma_small\fma_small\064\064408.mp3,ok,
51265,data\fma_small\fma_small\051\051265.mp3,ok,
42247,data\fma_small\fma_small\042\042247.mp3,ok,
87193,data\fma_small\fma_small\087\087193.mp3,ok,
97589,data\fma_small\fma_small\097\097589.mp3,ok,
120196,data\fma_small\fma_small\120\120196.mp3,ok,
98339,data\fma_small\fma_small\098\098339.mp3,ok,
11681,data\fma_small\fma_small\011\011681.mp3,ok,
40229,data\fma_small\fma_small\040\040229.mp3,ok,
85027,data\fma_small\fma_small\085\085027.mp3,ok,
46839,data\fma_small\fma_small\046\046839.mp3,ok,
91934,data\fma_small\fma_small\091\091934.mp3,ok,
88871,data\fma_small\fma_small\088\088871.mp3,ok,
80686,data\fma_small\fma_small\080\080686.mp3,ok,
38904,data\fma_small\fma_small\038\038904.mp3,ok,
138038,data\fma_small\fma_small\138\138038.mp3,ok,
74445,data\fma_small\fma_small\074\074445.mp3,ok,
52121,data\fma_small\fma_small\052\052121.mp3,ok,
123825,data\fma_small\fma_small\123\123825.mp3,ok,
129997,data\fma_small\fma_small\129\129997.mp3,ok,
136094,data\fma_small\fma_small\136\136094.mp3,ok,
113305,data\fma_small\fma_small\113\113305.mp3,ok,
67359,data\fma_small\fma_small\067\067359.mp3,ok,
58117,data\fma_small\fma_small\058\058117.mp3,ok,
25608,data\fma_small\fma_small\025\025608.mp3,ok,
66717,data\fma_small\fma_small\066\066717.mp3,ok,
42911,data\fma_small\fma_small\042\042911.mp3,ok,
100799,data\fma_small\fma_small\100\100799.mp3,ok,
99442,data\fma_small\fma_small\099\099442.mp3,ok,
145257,data\fma_small\fma_small\145\145257.mp3,ok,
111398,data\fma_small\fma_small\111\111398.mp3,ok,
66643,data\fma_small\fma_small\066\066643.mp3,ok,
135363,data\fma_small\fma_small\135\135363.mp3,ok,
56030,data\fma_small\fma_small\056\056030.mp3,ok,
56498,data\fma_small\fma_small\056\056498.mp3,ok,
71620,data\fma_small\fma_small\071\071620.mp3,ok,
54625,data\fma_small\fma_small\054\054625.mp3,ok,
86118,data\fma_small\fma_small\086\086118.mp3,ok,
144741,data\fma_small\fma_small\144\144741.mp3,ok,
113167,data\fma_small\fma_small\113\113167.mp3,ok,
4068,data\fma_small\fma_small\004\004068.mp3,ok,
148605,data\fma_small\fma_small\148\148605.mp3,ok,
98302,data\fma_small\fma_small\098\098302.mp3,ok,
72790,data\fma_small\fma_small\072\072790.mp3,ok,
3904,data\fma_small\fma_small\003\003904.mp3,ok,
86679,data\fma_small\fma_small\086\086679.mp3,ok,
29718,data\fma_small\fma_small\029\029718.mp3,ok,
62337,data\fma_small\fma_small\062\062337.mp3,ok,
128448,data\fma_small\fma_small\128\128448.mp3,ok,
45128,data\fma_small\fma_small\045\045128.mp3,ok,
41812,data\fma_small\fma_small\041\041812.mp3,ok,
26011,data\fma_small\fma_small\026\026011.mp3,ok,
10386,data\fma_small\fma_small\010\010386.mp3,ok,
37727,data\fma_small\fma_small\037\037727.mp3,ok,
75372,data\fma_small\fma_small\075\075372.mp3,ok,
145553,data\fma_small\fma_small\145\145553.mp3,ok,
59657,data\fma_small\fma_small\059\059657.mp3,ok,
45941,data\fma_small\fma_small\045\045941.mp3,ok,
131453,data\fma_small\fma_small\131\131453.mp3,ok,
137500,data\fma_small\fma_small\137\137500.mp3,ok,
64516,data\fma_small\fma_small\064\064516.mp3,ok,
84057,data\fma_small\fma_small\084\084057.mp3,ok,
144475,data\fma_small\fma_small\144\144475.mp3,ok,
107578,data\fma_small\fma_small\107\107578.mp3,ok,
110082,data\fma_small\fma_small\110\110082.mp3,ok,
123273,data\fma_small\fma_small\123\123273.mp3,ok,
24702,data\fma_small\fma_small\024\024702.mp3,ok,
64631,data\fma_small\fma_small\064\064631.mp3,ok,
