track_id,title,artist,genre,audio_path,lyrics_path,lyrics_source,lyrics_path_genius,lyrics_path_whisper,text_path_combined,text_source_combined,text_exists
43026,Chyraa Khoor,Huun Huur Tu,International,data\fma_small\fma_small\043\043026.mp3,data\whisper_transcriptions\Huun Huur Tu - Chyraa Khoor 43026.txt,whisper,,data\whisper_transcriptions\Huun Huur Tu - Chyraa Khoor 43026.txt,data\lyrics_combined\Huun Huur Tu - Chyraa Khoor (43026).txt,whisper,True
148235,Hand of The Hunter,Josh Armistead,Folk,data\fma_small\fma_small\148\148235.mp3,data\whisper_transcriptions\Josh Armistead - Hand of The Hunter 148235.txt,whisper,,data\whisper_transcriptions\Josh Armistead - Hand of The Hunter 148235.txt,data\lyrics_combined\Josh Armistead - Hand of The Hunter (148235).txt,whisper,True
53937,B7 Suddenly Yr In My Heart,Scraps,Pop,data\fma_small\fma_small\053\053937.mp3,data\whisper_transcriptions\Scraps - B7 Suddenly Yr In My Heart 53937.txt,whisper,,data\whisper_transcriptions\Scraps - B7 Suddenly Yr In My Heart 53937.txt,data\lyrics_combined\Scraps - B7 Suddenly Yr In My Heart (53937).txt,whisper,True
112526,Time bomb,Action Will Be Taken,Rock,data\fma_small\fma_small\112\112526.mp3,data\whisper_transcriptions\Action Will Be Taken - Time bomb 112526.txt,whisper,,data\whisper_transcriptions\Action Will Be Taken - Time bomb 112526.txt,data\lyrics_combined\Action Will Be Taken - Time bomb (112526).txt,whisper,True
53589,Keening,Big Blood,Folk,data\fma_small\fma_small\053\053589.mp3,data\whisper_transcriptions\Big Blood - Keening 53589.txt,whisper,,data\whisper_transcriptions\Big Blood - Keening 53589.txt,data\lyrics_combined\Big Blood - Keening (53589).txt,whisper,True
119097,A Happy Little Song,FortyOne,Experimental,data\fma_small\fma_small\119\119097.mp3,data\whisper_transcriptions\FortyOne - A Happy Little Song 119097.txt,whisper,,data\whisper_transcriptions\FortyOne - A Happy Little Song 119097.txt,data\lyrics_combined\FortyOne - A Happy Little Song (119097).txt,whisper,True
126224,Estela Tractus,Ø+yn + GMC,Experimental,data\fma_small\fma_small\126\126224.mp3,data\whisper_transcriptions\Ø+yn + GMC - Estela Tractus 126224.txt,whisper,,data\whisper_transcriptions\Ø+yn + GMC - Estela Tractus 126224.txt,data\lyrics_combined\Ø_yn _ GMC - Estela Tractus (126224).txt,whisper,True
144547,Crucible (Acoustic),Wildlight,Folk,data\fma_small\fma_small\144\144547.mp3,data\lyrics\Wildlight - Crucible _144547_.txt,genius,data\lyrics\Wildlight - Crucible _144547_.txt,,data\lyrics_combined\Wildlight - Crucible (Acoustic) (144547).txt,genius,True
121869,Sick Of You,The Britemores,Rock,data\fma_small\fma_small\121\121869.mp3,data\lyrics\The Britemores - Sick Of You _121869_.txt,genius,data\lyrics\The Britemores - Sick Of You _121869_.txt,,data\lyrics_combined\The Britemores - Sick Of You (121869).txt,genius,True
148429,No lyrics,In De Nadfin,International,data\fma_small\fma_small\148\148429.mp3,data\whisper_transcriptions\In De Nadfin - No lyrics 148429.txt,whisper,,data\whisper_transcriptions\In De Nadfin - No lyrics 148429.txt,data\lyrics_combined\In De Nadfin - No lyrics (148429).txt,whisper,True
10458,Highway,Uke of Spaces Corners,Folk,data\fma_small\fma_small\010\010458.mp3,data\whisper_transcriptions\Uke of Spaces Corners - Highway 10458.txt,whisper,,data\whisper_transcriptions\Uke of Spaces Corners - Highway 10458.txt,data\lyrics_combined\Uke of Spaces Corners - Highway (10458).txt,whisper,True
38967,Spooky,Talulah Lotus,Experimental,data\fma_small\fma_small\038\038967.mp3,data\whisper_transcriptions\Talulah Lotus - Spooky 38967.txt,whisper,,data\whisper_transcriptions\Talulah Lotus - Spooky 38967.txt,data\lyrics_combined\Talulah Lotus - Spooky (38967).txt,whisper,True
62528,Ruff Tuff,Tommy Tornado,International,data\fma_small\fma_small\062\062528.mp3,data\whisper_transcriptions\Tommy Tornado - Ruff Tuff 62528.txt,whisper,,data\whisper_transcriptions\Tommy Tornado - Ruff Tuff 62528.txt,data\lyrics_combined\Tommy Tornado - Ruff Tuff (62528).txt,whisper,True
43599,Goldenshteyn,Rozsa has become... Madárka,International,data\fma_small\fma_small\043\043599.mp3,data\whisper_transcriptions\Rozsa has become... Madárka - Goldenshteyn 43599.txt,whisper,,data\whisper_transcriptions\Rozsa has become... Madárka - Goldenshteyn 43599.txt,data\lyrics_combined\Rozsa has become... Madárka - Goldenshteyn (43599).txt,whisper,True
47510,Vacation,The Whines,Rock,data\fma_small\fma_small\047\047510.mp3,data\lyrics\The Whines - Vacation _47510_.txt,genius,data\lyrics\The Whines - Vacation _47510_.txt,,data\lyrics_combined\The Whines - Vacation (47510).txt,genius,True
1720,Harken Sunshine,Sun Araw,Rock,data\fma_small\fma_small\001\001720.mp3,data\whisper_transcriptions\Sun Araw - Harken Sunshine 1720.txt,whisper,,data\whisper_transcriptions\Sun Araw - Harken Sunshine 1720.txt,data\lyrics_combined\Sun Araw - Harken Sunshine (1720).txt,whisper,True
41605,Side A Journey,Duncan Cameron,Experimental,data\fma_small\fma_small\041\041605.mp3,data\whisper_transcriptions\Duncan Cameron - Side A Journey 41605.txt,whisper,,data\whisper_transcriptions\Duncan Cameron - Side A Journey 41605.txt,data\lyrics_combined\Duncan Cameron - Side A Journey (41605).txt,whisper,True
63255,Away pt. I,Big Blood,Folk,data\fma_small\fma_small\063\063255.mp3,data\whisper_transcriptions\Big Blood - Away pt. I 63255.txt,whisper,,data\whisper_transcriptions\Big Blood - Away pt. I 63255.txt,data\lyrics_combined\Big Blood - Away pt. I (63255).txt,whisper,True
6440,Rampage,EPMD,Hip-Hop,data\fma_small\fma_small\006\006440.mp3,data\lyrics\EPMD - Rampage _6440_.txt,genius,data\lyrics\EPMD - Rampage _6440_.txt,,data\lyrics_combined\EPMD - Rampage (6440).txt,genius,True
49062,Track 04,Justice Yeldham,Experimental,data\fma_small\fma_small\049\049062.mp3,data\whisper_transcriptions\Justice Yeldham - Track 04 49062.txt,whisper,,data\whisper_transcriptions\Justice Yeldham - Track 04 49062.txt,data\lyrics_combined\Justice Yeldham - Track 04 (49062).txt,whisper,True
147022,The Menu,The Impossebulls,Hip-Hop,data\fma_small\fma_small\147\147022.mp3,data\whisper_transcriptions\The Impossebulls - The Menu 147022.txt,whisper,,data\whisper_transcriptions\The Impossebulls - The Menu 147022.txt,data\lyrics_combined\The Impossebulls - The Menu (147022).txt,whisper,True
137719,Shaman,The Vivisectors,Rock,data\fma_small\fma_small\137\137719.mp3,data\whisper_transcriptions\The Vivisectors - Shaman 137719.txt,whisper,,data\whisper_transcriptions\The Vivisectors - Shaman 137719.txt,data\lyrics_combined\The Vivisectors - Shaman (137719).txt,whisper,True
144180,Pulso (Por Stray),Pulso,Hip-Hop,data\fma_small\fma_small\144\144180.mp3,data\lyrics\Pulso - Pulso _144180_.txt,genius,data\lyrics\Pulso - Pulso _144180_.txt,,data\lyrics_combined\Pulso - Pulso (Por Stray) (144180).txt,genius,True
99440,Holy Mountain,Atlantic Thrills,Rock,data\fma_small\fma_small\099\099440.mp3,data\whisper_transcriptions\Atlantic Thrills - Holy Mountain 99440.txt,whisper,,data\whisper_transcriptions\Atlantic Thrills - Holy Mountain 99440.txt,data\lyrics_combined\Atlantic Thrills - Holy Mountain (99440).txt,whisper,True
108774,Bloc Party (Instrumental),Cheese N Pot-C,Hip-Hop,data\fma_small\fma_small\108\108774.mp3,data\whisper_transcriptions\Cheese N Pot-C - Bloc Party (Instrumental) 108774.txt,whisper,,data\whisper_transcriptions\Cheese N Pot-C - Bloc Party (Instrumental) 108774.txt,data\lyrics_combined\Cheese N Pot-C - Bloc Party (Instrumental) (108774).txt,whisper,True
43899,04 The Duo ft DJ BrerRabbit - 70s Comic Interlude Pt.2,The Duo,Hip-Hop,data\fma_small\fma_small\043\043899.mp3,data\whisper_transcriptions\The Duo - 04 The Duo ft DJ BrerRabbit - 70s Comic Interlude Pt.2 43899.txt,whisper,,data\whisper_transcriptions\The Duo - 04 The Duo ft DJ BrerRabbit - 70s Comic Interlude Pt.2 43899.txt,data\lyrics_combined\The Duo - 04 The Duo ft DJ BrerRabbit - 70s Comic Interlude Pt.2 (43899).txt,whisper,True
123974,Everything New (2015),BenJamin Banger,Hip-Hop,data\fma_small\fma_small\123\123974.mp3,data\whisper_transcriptions\BenJamin Banger - Everything New (2015) 123974.txt,whisper,,data\whisper_transcriptions\BenJamin Banger - Everything New (2015) 123974.txt,data\lyrics_combined\BenJamin Banger - Everything New (2015) (123974).txt,whisper,True
6331,track 1,Kavala Brass Band,International,data\fma_small\fma_small\006\006331.mp3,data\whisper_transcriptions\Kavala Brass Band - track 1 6331.txt,whisper,,data\whisper_transcriptions\Kavala Brass Band - track 1 6331.txt,data\lyrics_combined\Kavala Brass Band - track 1 (6331).txt,whisper,True
56015,Surface,Tone Poets,Experimental,data\fma_small\fma_small\056\056015.mp3,data\whisper_transcriptions\Tone Poets - Surface 56015.txt,whisper,,data\whisper_transcriptions\Tone Poets - Surface 56015.txt,data\lyrics_combined\Tone Poets - Surface (56015).txt,whisper,True
38362,Around Under,A Way,Folk,data\fma_small\fma_small\038\038362.mp3,data\whisper_transcriptions\A Way - Around Under 38362.txt,whisper,,data\whisper_transcriptions\A Way - Around Under 38362.txt,data\lyrics_combined\A Way - Around Under (38362).txt,whisper,True
52389,Married to the Night,Phemale,Pop,data\fma_small\fma_small\052\052389.mp3,data\whisper_transcriptions\Phemale - Married to the Night 52389.txt,whisper,,data\whisper_transcriptions\Phemale - Married to the Night 52389.txt,data\lyrics_combined\Phemale - Married to the Night (52389).txt,whisper,True
12353,10 Acres of the Finest Sand,Koonda Holaa,Folk,data\fma_small\fma_small\012\012353.mp3,data\whisper_transcriptions\Koonda Holaa - 10 Acres of the Finest Sand 12353.txt,whisper,,data\whisper_transcriptions\Koonda Holaa - 10 Acres of the Finest Sand 12353.txt,data\lyrics_combined\Koonda Holaa - 10 Acres of the Finest Sand (12353).txt,whisper,True
87430,BooBoo Halloween,Bludded Head,Rock,data\fma_small\fma_small\087\087430.mp3,data\whisper_transcriptions\Bludded Head - BooBoo Halloween 87430.txt,whisper,,data\whisper_transcriptions\Bludded Head - BooBoo Halloween 87430.txt,data\lyrics_combined\Bludded Head - BooBoo Halloween (87430).txt,whisper,True
3264,Tee Te Te,Ai Aso,Folk,data\fma_small\fma_small\003\003264.mp3,data\whisper_transcriptions\Ai Aso - Tee Te Te 3264.txt,whisper,,data\whisper_transcriptions\Ai Aso - Tee Te Te 3264.txt,data\lyrics_combined\Ai Aso - Tee Te Te (3264).txt,whisper,True
112066,Lullaby,Still Pluto,Rock,data\fma_small\fma_small\112\112066.mp3,data\whisper_transcriptions\Still Pluto - Lullaby 112066.txt,whisper,,data\whisper_transcriptions\Still Pluto - Lullaby 112066.txt,data\lyrics_combined\Still Pluto - Lullaby (112066).txt,whisper,True
132779,Party boots,Gardenella,Pop,data\fma_small\fma_small\132\132779.mp3,data\whisper_transcriptions\Gardenella - Party boots 132779.txt,whisper,,data\whisper_transcriptions\Gardenella - Party boots 132779.txt,data\lyrics_combined\Gardenella - Party boots (132779).txt,whisper,True
86116,And Now We Stand Against The Wall,Garmisch,Pop,data\fma_small\fma_small\086\086116.mp3,data\whisper_transcriptions\Garmisch - And Now We Stand Against The Wall 86116.txt,whisper,,data\whisper_transcriptions\Garmisch - And Now We Stand Against The Wall 86116.txt,data\lyrics_combined\Garmisch - And Now We Stand Against The Wall (86116).txt,whisper,True
53587,I Will Love You,Big Blood,Folk,data\fma_small\fma_small\053\053587.mp3,data\whisper_transcriptions\Big Blood - I Will Love You 53587.txt,whisper,,data\whisper_transcriptions\Big Blood - I Will Love You 53587.txt,data\lyrics_combined\Big Blood - I Will Love You (53587).txt,whisper,True
116874,Marcy Rain,Itasca,Folk,data\fma_small\fma_small\116\116874.mp3,data\whisper_transcriptions\Itasca - Marcy Rain 116874.txt,whisper,,data\whisper_transcriptions\Itasca - Marcy Rain 116874.txt,data\lyrics_combined\Itasca - Marcy Rain (116874).txt,whisper,True
119118,human nature is nature nature,FortyOne,Experimental,data\fma_small\fma_small\119\119118.mp3,data\whisper_transcriptions\FortyOne - human nature is nature nature 119118.txt,whisper,,data\whisper_transcriptions\FortyOne - human nature is nature nature 119118.txt,data\lyrics_combined\FortyOne - human nature is nature nature (119118).txt,whisper,True
3720,Walking on the Water,Indian Jewelry,Rock,data\fma_small\fma_small\003\003720.mp3,data\whisper_transcriptions\Indian Jewelry - Walking on the Water 3720.txt,whisper,,data\whisper_transcriptions\Indian Jewelry - Walking on the Water 3720.txt,data\lyrics_combined\Indian Jewelry - Walking on the Water (3720).txt,whisper,True
14391,Freeze,Clan Destined,Hip-Hop,data\fma_small\fma_small\014\014391.mp3,data\whisper_transcriptions\Clan Destined - Freeze 14391.txt,whisper,,data\whisper_transcriptions\Clan Destined - Freeze 14391.txt,data\lyrics_combined\Clan Destined - Freeze (14391).txt,whisper,True
92538,Flock of Arrows,Andrea Tomasi,Folk,data\fma_small\fma_small\092\092538.mp3,data\whisper_transcriptions\Andrea Tomasi - Flock of Arrows 92538.txt,whisper,,data\whisper_transcriptions\Andrea Tomasi - Flock of Arrows 92538.txt,data\lyrics_combined\Andrea Tomasi - Flock of Arrows (92538).txt,whisper,True
212,When I Arive,Ed Askew,Folk,data\fma_small\fma_small\000\000212.mp3,data\whisper_transcriptions\Ed Askew - When I Arive 212.txt,whisper,,data\whisper_transcriptions\Ed Askew - When I Arive 212.txt,data\lyrics_combined\Ed Askew - When I Arive (212).txt,whisper,True
110775,Volume (Video Edit),The Impossebulls,Hip-Hop,data\fma_small\fma_small\110\110775.mp3,data\whisper_transcriptions\The Impossebulls - Volume (Video Edit) 110775.txt,whisper,,data\whisper_transcriptions\The Impossebulls - Volume (Video Edit) 110775.txt,data\lyrics_combined\The Impossebulls - Volume (Video Edit) (110775).txt,whisper,True
131024,"Taylor Swift, Yeah!",Eric Boros & Fritz Welch,Experimental,data\fma_small\fma_small\131\131024.mp3,"data\whisper_transcriptions\Eric Boros & Fritz Welch - Taylor Swift, Yeah! 131024.txt",whisper,,"data\whisper_transcriptions\Eric Boros & Fritz Welch - Taylor Swift, Yeah! 131024.txt",data\lyrics_combined\Eric Boros _ Fritz Welch - Taylor Swift_ Yeah_ (131024).txt,whisper,True
28274,There Goes My Girl,Sultan,Rock,data\fma_small\fma_small\028\028274.mp3,data\whisper_transcriptions\Sultan - There Goes My Girl 28274.txt,whisper,,data\whisper_transcriptions\Sultan - There Goes My Girl 28274.txt,data\lyrics_combined\Sultan - There Goes My Girl (28274).txt,whisper,True
47835,He Wears Clogs For All Time,Révolution Musicale,Pop,data\fma_small\fma_small\047\047835.mp3,data\whisper_transcriptions\Révolution Musicale - He Wears Clogs For All Time 47835.txt,whisper,,data\whisper_transcriptions\Révolution Musicale - He Wears Clogs For All Time 47835.txt,data\lyrics_combined\Révolution Musicale - He Wears Clogs For All Time (47835).txt,whisper,True
6389,Kwala Ulala Huez,The Sounds of Taraab,International,data\fma_small\fma_small\006\006389.mp3,data\whisper_transcriptions\The Sounds of Taraab - Kwala Ulala Huez 6389.txt,whisper,,data\whisper_transcriptions\The Sounds of Taraab - Kwala Ulala Huez 6389.txt,data\lyrics_combined\The Sounds of Taraab - Kwala Ulala Huez (6389).txt,whisper,True
34167,WFMU Freestyle,Blitz The Ambassador,Hip-Hop,data\fma_small\fma_small\034\034167.mp3,data\whisper_transcriptions\Blitz The Ambassador - WFMU Freestyle 34167.txt,whisper,,data\whisper_transcriptions\Blitz The Ambassador - WFMU Freestyle 34167.txt,data\lyrics_combined\Blitz The Ambassador - WFMU Freestyle (34167).txt,whisper,True
117946,Not too late,Moolen,International,data\fma_small\fma_small\117\117946.mp3,data\lyrics\Moolen - Not too late _117946_.txt,genius,data\lyrics\Moolen - Not too late _117946_.txt,,data\lyrics_combined\Moolen - Not too late (117946).txt,genius,True
78213,Psaltery Piece,Howie Mitchell,Folk,data\fma_small\fma_small\078\078213.mp3,data\whisper_transcriptions\Howie Mitchell - Psaltery Piece 78213.txt,whisper,,data\whisper_transcriptions\Howie Mitchell - Psaltery Piece 78213.txt,data\lyrics_combined\Howie Mitchell - Psaltery Piece (78213).txt,whisper,True
23156,Biens souvent (with Les Gauchers Quintet),Lee Maddeford,International,data\fma_small\fma_small\023\023156.mp3,data\whisper_transcriptions\Lee Maddeford - Biens souvent (with Les Gauchers Quintet) 23156.txt,whisper,,data\whisper_transcriptions\Lee Maddeford - Biens souvent (with Les Gauchers Quintet) 23156.txt,data\lyrics_combined\Lee Maddeford - Biens souvent (with Les Gauchers Quintet) (23156).txt,whisper,True
113031,Red Weed ft. DJ Swiss Cheez,One S.P.,Hip-Hop,data\fma_small\fma_small\113\113031.mp3,data\whisper_transcriptions\One S.P. - Red Weed ft. DJ Swiss Cheez 113031.txt,whisper,,data\whisper_transcriptions\One S.P. - Red Weed ft. DJ Swiss Cheez 113031.txt,data\lyrics_combined\One S.P. - Red Weed ft. DJ Swiss Cheez (113031).txt,whisper,True
75745,Winding Road,Kellee Maize,Hip-Hop,data\fma_small\fma_small\075\075745.mp3,data\whisper_transcriptions\Kellee Maize - Winding Road 75745.txt,whisper,,data\whisper_transcriptions\Kellee Maize - Winding Road 75745.txt,data\lyrics_combined\Kellee Maize - Winding Road (75745).txt,whisper,True
88870,Methylchloroisothiazolinone (No Vocals),Josh Woodward,Folk,data\fma_small\fma_small\088\088870.mp3,data\lyrics\Josh Woodward - Methylchloroisothiazolinone _88870_.txt,genius,data\lyrics\Josh Woodward - Methylchloroisothiazolinone _88870_.txt,,data\lyrics_combined\Josh Woodward - Methylchloroisothiazolinone (No Vocals) (88870).txt,genius,True
54465,Black Monday,DuBoLoGy,International,data\fma_small\fma_small\054\054465.mp3,data\whisper_transcriptions\DuBoLoGy - Black Monday 54465.txt,whisper,,data\whisper_transcriptions\DuBoLoGy - Black Monday 54465.txt,data\lyrics_combined\DuBoLoGy - Black Monday (54465).txt,whisper,True
61670,Japan Punk,Gosprom,Pop,data\fma_small\fma_small\061\061670.mp3,data\whisper_transcriptions\Gosprom - Japan Punk 61670.txt,whisper,,data\whisper_transcriptions\Gosprom - Japan Punk 61670.txt,data\lyrics_combined\Gosprom - Japan Punk (61670).txt,whisper,True
68854,Golden Slippers,Howie & Ann Mitchell,Folk,data\fma_small\fma_small\068\068854.mp3,data\whisper_transcriptions\Howie & Ann Mitchell - Golden Slippers 68854.txt,whisper,,data\whisper_transcriptions\Howie & Ann Mitchell - Golden Slippers 68854.txt,data\lyrics_combined\Howie _ Ann Mitchell - Golden Slippers (68854).txt,whisper,True
75927,Bullit,Tricky Diesel,Hip-Hop,data\fma_small\fma_small\075\075927.mp3,data\whisper_transcriptions\Tricky Diesel - Bullit 75927.txt,whisper,,data\whisper_transcriptions\Tricky Diesel - Bullit 75927.txt,data\lyrics_combined\Tricky Diesel - Bullit (75927).txt,whisper,True
133781,Holiday,Nic Falcon,Folk,data\fma_small\fma_small\133\133781.mp3,data\whisper_transcriptions\Nic Falcon - Holiday 133781.txt,whisper,,data\whisper_transcriptions\Nic Falcon - Holiday 133781.txt,data\lyrics_combined\Nic Falcon - Holiday (133781).txt,whisper,True
666,Heat,Explode Into Colors,International,data\fma_small\fma_small\000\000666.mp3,data\whisper_transcriptions\Explode Into Colors - Heat 666.txt,whisper,,data\whisper_transcriptions\Explode Into Colors - Heat 666.txt,data\lyrics_combined\Explode Into Colors - Heat (666).txt,whisper,True
72782,Jack Did It Again,Tha Silent Partner,Hip-Hop,data\fma_small\fma_small\072\072782.mp3,data\whisper_transcriptions\Tha Silent Partner - Jack Did It Again 72782.txt,whisper,,data\whisper_transcriptions\Tha Silent Partner - Jack Did It Again 72782.txt,data\lyrics_combined\Tha Silent Partner - Jack Did It Again (72782).txt,whisper,True
1073,Onda Tocadisco,Lucky Dragons,Experimental,data\fma_small\fma_small\001\001073.mp3,data\whisper_transcriptions\Lucky Dragons - Onda Tocadisco 1073.txt,whisper,,data\whisper_transcriptions\Lucky Dragons - Onda Tocadisco 1073.txt,data\lyrics_combined\Lucky Dragons - Onda Tocadisco (1073).txt,whisper,True
52129,Interview Segment 4,Cracked Latin,International,data\fma_small\fma_small\052\052129.mp3,data\whisper_transcriptions\Cracked Latin - Interview Segment 4 52129.txt,whisper,,data\whisper_transcriptions\Cracked Latin - Interview Segment 4 52129.txt,data\lyrics_combined\Cracked Latin - Interview Segment 4 (52129).txt,whisper,True
6679,Different Strokes for Different Folks,Jarrod Fowler,Experimental,data\fma_small\fma_small\006\006679.mp3,data\whisper_transcriptions\Jarrod Fowler - Different Strokes for Different Folks 6679.txt,whisper,,data\whisper_transcriptions\Jarrod Fowler - Different Strokes for Different Folks 6679.txt,data\lyrics_combined\Jarrod Fowler - Different Strokes for Different Folks (6679).txt,whisper,True
110259,In Tune (J. Glaze Remix),Kellee Maize & J. Glaze Productions,Hip-Hop,data\fma_small\fma_small\110\110259.mp3,data\whisper_transcriptions\Kellee Maize & J. Glaze Productions - In Tune (J. Glaze Remix) 110259.txt,whisper,,data\whisper_transcriptions\Kellee Maize & J. Glaze Productions - In Tune (J. Glaze Remix) 110259.txt,data\lyrics_combined\Kellee Maize _ J. Glaze Productions - In Tune (J. Glaze Remix) (110259).txt,whisper,True
56694,Well DuB,Corty,International,data\fma_small\fma_small\056\056694.mp3,data\whisper_transcriptions\Corty - Well DuB 56694.txt,whisper,,data\whisper_transcriptions\Corty - Well DuB 56694.txt,data\lyrics_combined\Corty - Well DuB (56694).txt,whisper,True
78516,Rashad & Confidence-The City (No Contest Mix),The Custodian of Records,Hip-Hop,data\fma_small\fma_small\078\078516.mp3,data\whisper_transcriptions\The Custodian of Records - Rashad & Confidence-The City (No Contest Mix) 78516.txt,whisper,,data\whisper_transcriptions\The Custodian of Records - Rashad & Confidence-The City (No Contest Mix) 78516.txt,data\lyrics_combined\The Custodian of Records - Rashad _ Confidence-The City (No Contest Mix) (78516).txt,whisper,True
127726,Schankeshaus,Andreas Woiger,Folk,data\fma_small\fma_small\127\127726.mp3,data\whisper_transcriptions\Andreas Woiger - Schankeshaus 127726.txt,whisper,,data\whisper_transcriptions\Andreas Woiger - Schankeshaus 127726.txt,data\lyrics_combined\Andreas Woiger - Schankeshaus (127726).txt,whisper,True
144809,Что хочешь...,Kosta T,Experimental,data\fma_small\fma_small\144\144809.mp3,data\whisper_transcriptions\Kosta T - Что хочешь... 144809.txt,whisper,,data\whisper_transcriptions\Kosta T - Что хочешь... 144809.txt,data\lyrics_combined\Kosta T - Что хочешь... (144809).txt,genius,True
19442,Tongue Tied,Paper Navy,Pop,data\fma_small\fma_small\019\019442.mp3,data\whisper_transcriptions\Paper Navy - Tongue Tied 19442.txt,whisper,,data\whisper_transcriptions\Paper Navy - Tongue Tied 19442.txt,data\lyrics_combined\Paper Navy - Tongue Tied (19442).txt,whisper,True
43023,[interview],Huun Huur Tu,International,data\fma_small\fma_small\043\043023.mp3,data\whisper_transcriptions\Huun Huur Tu - [interview] 43023.txt,whisper,,data\whisper_transcriptions\Huun Huur Tu - [interview] 43023.txt,data\lyrics_combined\Huun Huur Tu - _interview_ (43023).txt,whisper,True
111392,Sumatran Tiger,Fierbinteanu,Pop,data\fma_small\fma_small\111\111392.mp3,data\whisper_transcriptions\Fierbinteanu - Sumatran Tiger 111392.txt,whisper,,data\whisper_transcriptions\Fierbinteanu - Sumatran Tiger 111392.txt,data\lyrics_combined\Fierbinteanu - Sumatran Tiger (111392).txt,whisper,True
100958,The Remedy,DJ Def Chad,Hip-Hop,data\fma_small\fma_small\100\100958.mp3,data\whisper_transcriptions\DJ Def Chad - The Remedy 100958.txt,whisper,,data\whisper_transcriptions\DJ Def Chad - The Remedy 100958.txt,data\lyrics_combined\DJ Def Chad - The Remedy (100958).txt,whisper,True
3721,Pow Wow,Indian Jewelry,Rock,data\fma_small\fma_small\003\003721.mp3,data\whisper_transcriptions\Indian Jewelry - Pow Wow 3721.txt,whisper,,data\whisper_transcriptions\Indian Jewelry - Pow Wow 3721.txt,data\lyrics_combined\Indian Jewelry - Pow Wow (3721).txt,whisper,True
12351,Gadget,Koonda Holaa,Folk,data\fma_small\fma_small\012\012351.mp3,data\whisper_transcriptions\Koonda Holaa - Gadget 12351.txt,whisper,,data\whisper_transcriptions\Koonda Holaa - Gadget 12351.txt,data\lyrics_combined\Koonda Holaa - Gadget (12351).txt,whisper,True
52118,My Miami,Cracked Latin,International,data\fma_small\fma_small\052\052118.mp3,data\whisper_transcriptions\Cracked Latin - My Miami 52118.txt,whisper,,data\whisper_transcriptions\Cracked Latin - My Miami 52118.txt,data\lyrics_combined\Cracked Latin - My Miami (52118).txt,whisper,True
129051,Whole Lot Of Louvre,Total Unicorn,Pop,data\fma_small\fma_small\129\129051.mp3,data\whisper_transcriptions\Total Unicorn - Whole Lot Of Louvre 129051.txt,whisper,,data\whisper_transcriptions\Total Unicorn - Whole Lot Of Louvre 129051.txt,data\lyrics_combined\Total Unicorn - Whole Lot Of Louvre (129051).txt,whisper,True
106566,Mouse Trap,Apache Tomcat,Rock,data\fma_small\fma_small\106\106566.mp3,data\whisper_transcriptions\Apache Tomcat - Mouse Trap 106566.txt,whisper,,data\whisper_transcriptions\Apache Tomcat - Mouse Trap 106566.txt,data\lyrics_combined\Apache Tomcat - Mouse Trap (106566).txt,whisper,True
59659,Zaigrale Mamo Devojcinja,Brazda,International,data\fma_small\fma_small\059\059659.mp3,data\whisper_transcriptions\Brazda - Zaigrale Mamo Devojcinja 59659.txt,whisper,,data\whisper_transcriptions\Brazda - Zaigrale Mamo Devojcinja 59659.txt,data\lyrics_combined\Brazda - Zaigrale Mamo Devojcinja (59659).txt,whisper,True
85427,Theme From Sun Moon,Orange Peels,Pop,data\fma_small\fma_small\085\085427.mp3,data\whisper_transcriptions\Orange Peels - Theme From Sun Moon 85427.txt,whisper,,data\whisper_transcriptions\Orange Peels - Theme From Sun Moon 85427.txt,data\lyrics_combined\Orange Peels - Theme From Sun Moon (85427).txt,whisper,True
121415,The Western Front,Dead End Canada,Rock,data\fma_small\fma_small\121\121415.mp3,data\whisper_transcriptions\Dead End Canada - The Western Front 121415.txt,whisper,,data\whisper_transcriptions\Dead End Canada - The Western Front 121415.txt,data\lyrics_combined\Dead End Canada - The Western Front (121415).txt,whisper,True
25668,Love not money (feat. Solo Banton & Sam),Volfoniq,International,data\fma_small\fma_small\025\025668.mp3,data\whisper_transcriptions\Volfoniq - Love not money (feat. Solo Banton & Sam) 25668.txt,whisper,,data\whisper_transcriptions\Volfoniq - Love not money (feat. Solo Banton & Sam) 25668.txt,data\lyrics_combined\Volfoniq - Love not money (feat. Solo Banton _ Sam) (25668).txt,whisper,True
80776,Milionerce Dada Sali,Zlatni Makedoncinja,International,data\fma_small\fma_small\080\080776.mp3,data\whisper_transcriptions\Zlatni Makedoncinja - Milionerce Dada Sali 80776.txt,whisper,,data\whisper_transcriptions\Zlatni Makedoncinja - Milionerce Dada Sali 80776.txt,data\lyrics_combined\Zlatni Makedoncinja - Milionerce Dada Sali (80776).txt,whisper,True
96718,Goblin King,Evil Sword,Rock,data\fma_small\fma_small\096\096718.mp3,data\whisper_transcriptions\Evil Sword - Goblin King 96718.txt,whisper,,data\whisper_transcriptions\Evil Sword - Goblin King 96718.txt,data\lyrics_combined\Evil Sword - Goblin King (96718).txt,whisper,True
72928,The Seventeenth Lesson,J. Surak,Experimental,data\fma_small\fma_small\072\072928.mp3,data\whisper_transcriptions\J. Surak - The Seventeenth Lesson 72928.txt,whisper,,data\whisper_transcriptions\J. Surak - The Seventeenth Lesson 72928.txt,data\lyrics_combined\J. Surak - The Seventeenth Lesson (72928).txt,whisper,True
